Tanggal,Tahun,Bulan,IdBahan,Jumlah_SPK,Total_Jumlah_Item,Total_Permintaan,Total_Aktual
10/1/2024,2024,10,B017,1,20,2.49,2.9
10/1/2024,2024,10,B018,2,24,50.51,53.08
10/1/2024,2024,10,B019,2,5,5,6
10/1/2024,2024,10,B020,2,9,9,8
10/1/2024,2024,10,B023,15,710,1121.33,1288.13
10/1/2024,2024,10,B029,1,151,144,160
10/1/2024,2024,10,B030,1,35,22.22,18.73
10/1/2024,2024,10,B032,1,41,6.59,5.61
10/1/2024,2024,10,B040,2,174,43.18,46.95
10/1/2024,2024,10,B043,2,87,13.18,14.46
10/1/2024,2024,10,B048,1,1,0.14,0.12
10/1/2024,2024,10,B049,2,318,69.1,57.2
10/1/2024,2024,10,B052,8,237,24.43,27.99
10/1/2024,2024,10,B053,2,7,2.8,3.24
10/1/2024,2024,10,B055,1,5,0.61,0.71
10/1/2024,2024,10,B057,7,42,7.26,6.2
10/1/2024,2024,10,B059,1,2,0.74,0.63
10/1/2024,2024,10,B062,4,140,26.89,31.25
10/1/2024,2024,10,B065,2,195,37.77,43.38
10/1/2024,2024,10,B066,1,13,0.68,0.58
10/1/2024,2024,10,B069,8,221,225,203
10/1/2024,2024,10,B071,15,801,195.72,206.21
10/1/2024,2024,10,B076,2,9,37,31
10/1/2024,2024,10,B077,8,221,287,257
10/1/2024,2024,10,B079,7,310,30609,32435
10/1/2024,2024,10,B081,7,185,282.77,329.37
10/1/2024,2024,10,B082,5,127,1276.94,1343.67
10/1/2024,2024,10,B088,3,24,1052.12,951.14
10/1/2024,2024,10,B089,1,260,5842.9,6170.09
10/1/2024,2024,10,B091,1,1,12.11,12.9
10/1/2024,2024,10,B096,4,32,633.22,600.06
10/1/2024,2024,10,B097,1,23,100.14,85.6
10/1/2024,2024,10,B102,6,202,1526.72,1629.9
10/1/2024,2024,10,B103,1,34,142.57,167.69
10/1/2024,2024,10,B106,4,23,204.03,228.81
10/1/2024,2024,10,B108,7,214,415,452
10/1/2024,2024,10,B114,3,6,10,11
10/1/2024,2024,10,B115,3,7,10,11
10/1/2024,2024,10,B116,6,189,577,614
10/1/2024,2024,10,B117,2,195,40.25,33.82
10/1/2024,2024,10,B118,9,222,2975,3381
10/1/2024,2024,10,B119,5,58,58,66
10/1/2024,2024,10,B120,3,86,190,208
10/1/2024,2024,10,B123,7,214,222,244
10/1/2024,2024,10,B126,1,4,4,5
10/1/2024,2024,10,B127,4,7,14,13
10/1/2024,2024,10,B131,1,57,60,54
10/1/2024,2024,10,B132,8,236,523.22,449.11
10/1/2024,2024,10,B136,1,1,4.99,5.39
10/1/2024,2024,10,B138,3,21,16.85,15.67
10/1/2024,2024,10,B143,2,5,9.98,11.57
10/1/2024,2024,10,B144,1,52,41.82,47.32
10/1/2024,2024,10,B145,2,7,8.56,9.21
10/1/2024,2024,10,B146,1,1,2.14,1.84
10/1/2024,2024,10,B147,1,317,1008.2,1117.25
10/1/2024,2024,10,B151,1,1,3.93,3.32
10/1/2024,2024,10,B152,1,13,10.53,12.38
10/1/2024,2024,10,B153,1,1,2.05,1.83
10/1/2024,2024,10,B154,1,13,14.48,16.62
10/1/2024,2024,10,B156,1,1,0.98,0.91
10/1/2024,2024,10,B158,4,40,95.61,109.47
10/1/2024,2024,10,B161,8,56,129.82,139.32
10/1/2024,2024,10,B163,1,1,0.33,0.36
10/1/2024,2024,10,B165,2,7,5.31,4.96
10/1/2024,2024,10,B166,1,20,92,100
10/1/2024,2024,10,B168,1,3,3,4
10/1/2024,2024,10,B169,1,112,106,117
10/1/2024,2024,10,B170,1,2,5.85,6.47
10/1/2024,2024,10,B171,2,133,231,219
10/1/2024,2024,10,B175,8,94,89.05,74.67
10/1/2024,2024,10,B186,1,1,1,1
10/1/2024,2024,10,B188,1,8,8,9
10/1/2024,2024,10,B189,1,77,81,72
10/1/2024,2024,10,B192,15,952,182.71,153.43
10/1/2024,2024,10,B205,15,954,5769.15,6496.5
10/1/2024,2024,10,B207,1,151,140,131
10/1/2024,2024,10,B208,1,57,46,49
10/1/2024,2024,10,B209,1,2,2,3
10/1/2024,2024,10,B215,2,26,24,28
10/1/2024,2024,10,B225,1,2,2,3
10/1/2024,2024,10,B229,2,133,499.78,532.69
10/1/2024,2024,10,B237,15,696,130.39,141.64
10/1/2024,2024,10,B238,1,13,1.24,1.03
10/1/2024,2024,10,B239,14,772,664.6,712.43
10/1/2024,2024,10,B241,15,565,773.67,732.35
10/1/2024,2024,10,B242,7,348,146.2,165.67
10/1/2024,2024,10,B244,1,1,1.06,1.2
10/1/2024,2024,10,B255,8,54,77.53,68.85
10/1/2024,2024,10,B259,7,310,16057,13172
10/1/2024,2024,10,B260,7,214,215,251
10/1/2024,2024,10,B261,4,7,7,6
10/1/2024,2024,10,B262,2,140,158.25,143.49
10/1/2024,2024,10,B263,8,187,86.57,95.16
10/1/2024,2024,10,B264,6,179,82.16,92.5
10/1/2024,2024,10,B265,14,372,339.4,378.71
10/1/2024,2024,10,B266,4,35,495,559
10/1/2024,2024,10,B268,2,225,90,76
10/1/2024,2024,10,B269,8,516,306,271
10/1/2024,2024,10,B284,1,3,3,4
10/1/2024,2024,10,B301,1,112,359,307
10/1/2024,2024,10,B303,1,1,2,3
10/1/2024,2024,10,B304,1,15,16,17
10/1/2024,2024,10,B305,1,3,6,5
10/1/2024,2024,10,B308,1,19,195,207
10/1/2024,2024,10,B309,4,7,7,8
10/1/2024,2024,10,B312,2,20,85,71
10/1/2024,2024,10,B314,2,114,186,212
10/1/2024,2024,10,B315,1,13,0.65,0.68
10/1/2024,2024,10,B319,15,870,280.9,313.96
10/1/2024,2024,10,B320,9,222,105.2,99.76
10/1/2024,2024,10,B321,9,222,3022,3407
10/1/2024,2024,10,B322,8,215,6780,7885
10/1/2024,2024,10,B323,1,151,145,162
10/1/2024,2024,10,B324,1,48,206,174
10/1/2024,2024,10,B325,1,112,179,200
10/1/2024,2024,10,B327,1,1,9,10
10/1/2024,2024,10,B332,1,4,15,13
10/1/2024,2024,10,B333,1,6,28,31
10/1/2024,2024,10,B339,1,7,29,34
10/1/2024,2024,10,B343,1,3,14,16
10/1/2024,2024,10,B347,1,6,26,30
10/1/2024,2024,10,B352,2,50,50.98,43.71
10/1/2024,2024,10,B372,6,168,454.84,416.02
10/1/2024,2024,10,B375,2,19,63.86,71.19
10/1/2024,2024,10,B376,1,300,747.2,857.28
10/1/2024,2024,10,B377,15,954,223.99,205.54
10/1/2024,2024,10,B380,1,193,128.49,149.61
10/1/2024,2024,10,B381,13,946,431.56,381.6
10/1/2024,2024,10,B382,2,4,1.55,1.73
10/1/2024,2024,10,B387,1,53,49,56
10/1/2024,2024,10,B492,1,13,0.51,0.6
10/1/2024,2024,10,B494,1,151,156,165
10/1/2024,2024,10,B497,1,13,1.33,1.16
10/1/2024,2024,10,B508,1,7,6.02,6.96
11/1/2024,2024,11,B009,2,2,82,95
11/1/2024,2024,11,B010,8,412,24.9,22.54
11/1/2024,2024,11,B011,4,15,2.51,2.83
11/1/2024,2024,11,B012,7,722,159.47,134.81
11/1/2024,2024,11,B013,4,670,85.05,97.7
11/1/2024,2024,11,B014,4,15,2.34,2.57
11/1/2024,2024,11,B015,3,51,13.29,14.77
11/1/2024,2024,11,B016,11,735,63.32,66.56
11/1/2024,2024,11,B017,1,82,9.78,8.74
11/1/2024,2024,11,B018,4,90,194.61,183.72
11/1/2024,2024,11,B019,2,5,5,6
11/1/2024,2024,11,B023,19,1010,1785.69,1656.14
11/1/2024,2024,11,B025,2,2,1,2
11/1/2024,2024,11,B032,1,60,8.79,7.43
11/1/2024,2024,11,B040,2,133,53.2,60.84
11/1/2024,2024,11,B043,3,124,19.35,22.37
11/1/2024,2024,11,B047,1,9,1.86,1.59
11/1/2024,2024,11,B048,1,1,0.14,0.13
11/1/2024,2024,11,B049,3,243,76.66,64.78
11/1/2024,2024,11,B051,4,15,5.93,6.8
11/1/2024,2024,11,B052,10,454,41.21,47.9
11/1/2024,2024,11,B053,3,8,3.55,3.3
11/1/2024,2024,11,B055,2,7,1.13,1.3
11/1/2024,2024,11,B057,9,48,8.01,9.14
11/1/2024,2024,11,B062,4,200,42.44,45.56
11/1/2024,2024,11,B065,2,111,21.53,23.52
11/1/2024,2024,11,B066,2,19,0.98,0.81
11/1/2024,2024,11,B069,9,412,417,442
11/1/2024,2024,11,B071,19,1035,251.35,292.78
11/1/2024,2024,11,B072,1,2,4,5
11/1/2024,2024,11,B075,1,2,18.2,20.78
11/1/2024,2024,11,B076,2,9,35,40
11/1/2024,2024,11,B077,9,414,563,597
11/1/2024,2024,11,B078,4,4,1.44,1.3
11/1/2024,2024,11,B079,10,293,35451,37436
11/1/2024,2024,11,B080,1,115,109,118
11/1/2024,2024,11,B081,10,381,679.38,723.69
11/1/2024,2024,11,B082,7,201,1824.17,2145.47
11/1/2024,2024,11,B086,1,2,38.92,36.88
11/1/2024,2024,11,B088,3,44,1368.96,1543.39
11/1/2024,2024,11,B089,1,197,5753.21,6312.61
11/1/2024,2024,11,B093,1,1,27.81,32.71
11/1/2024,2024,11,B096,6,34,662.03,742.45
11/1/2024,2024,11,B102,7,397,3218.18,2936.26
11/1/2024,2024,11,B104,2,3,24.06,28.37
11/1/2024,2024,11,B106,4,19,165.18,175.7
11/1/2024,2024,11,B108,8,404,823,935
11/1/2024,2024,11,B111,8,242,756,869
11/1/2024,2024,11,B114,5,10,14,16
11/1/2024,2024,11,B115,5,24,39,36
11/1/2024,2024,11,B117,2,111,20.87,18.95
11/1/2024,2024,11,B118,10,415,5693,6060
11/1/2024,2024,11,B119,7,146,144,136
11/1/2024,2024,11,B120,4,134,285,243
11/1/2024,2024,11,B122,2,9,9,8
11/1/2024,2024,11,B123,8,404,406,453
11/1/2024,2024,11,B127,5,8,16,14
11/1/2024,2024,11,B129,1,2,3,2
11/1/2024,2024,11,B132,10,448,995.1,1080.15
11/1/2024,2024,11,B133,1,1,0.65,0.75
11/1/2024,2024,11,B138,1,29,18.34,19.72
11/1/2024,2024,11,B142,1,1,0.72,0.85
11/1/2024,2024,11,B143,2,5,10.8,9.63
11/1/2024,2024,11,B144,1,78,62.05,71.22
11/1/2024,2024,11,B145,2,10,11.24,11.88
11/1/2024,2024,11,B146,2,5,5.2,4.83
11/1/2024,2024,11,B147,1,238,1086.95,1239.47
11/1/2024,2024,11,B149,1,1,4.64,4.89
11/1/2024,2024,11,B150,2,2,1.33,1.43
11/1/2024,2024,11,B151,2,2,4.15,4.45
11/1/2024,2024,11,B152,2,9,11.81,10.03
11/1/2024,2024,11,B153,1,1,1.93,2.1
11/1/2024,2024,11,B154,2,29,17.68,20.71
11/1/2024,2024,11,B155,1,1,3.48,3.25
11/1/2024,2024,11,B156,2,2,1.26,1.37
11/1/2024,2024,11,B158,5,56,123.98,138.8
11/1/2024,2024,11,B161,10,63,153.6,145.73
11/1/2024,2024,11,B164,1,2,13.35,14.16
11/1/2024,2024,11,B165,2,9,9.94,8.33
11/1/2024,2024,11,B166,1,40,273,298
11/1/2024,2024,11,B168,2,9,8,9
11/1/2024,2024,11,B169,1,144,145,169
11/1/2024,2024,11,B171,3,228,406,473
11/1/2024,2024,11,B175,9,210,205.38,217.01
11/1/2024,2024,11,B188,1,9,9,10
11/1/2024,2024,11,B189,2,124,131,153
11/1/2024,2024,11,B190,2,2,2,3
11/1/2024,2024,11,B192,19,1150,193.5,225.92
11/1/2024,2024,11,B193,1,1,83,92
11/1/2024,2024,11,B197,1,4,3,2
11/1/2024,2024,11,B205,19,1152,6988.26,8122.6
11/1/2024,2024,11,B215,3,34,35,41
11/1/2024,2024,11,B227,1,1,6,7
11/1/2024,2024,11,B229,2,227,1121.25,1201.94
11/1/2024,2024,11,B237,19,849,177.83,191.78
11/1/2024,2024,11,B238,2,19,1.9,2.2
11/1/2024,2024,11,B239,18,1134,888.29,760.04
11/1/2024,2024,11,B241,19,779,1103.76,1240.52
11/1/2024,2024,11,B242,10,336,153.08,169.87
11/1/2024,2024,11,B255,9,137,92.26,102.95
11/1/2024,2024,11,B259,10,293,17498,15477
11/1/2024,2024,11,B260,8,404,404,425
11/1/2024,2024,11,B261,5,8,8,9
11/1/2024,2024,11,B262,4,178,109.65,125.15
11/1/2024,2024,11,B263,9,380,182.9,197.14
11/1/2024,2024,11,B264,7,371,179.26,195.27
11/1/2024,2024,11,B265,18,444,369.41,411.95
11/1/2024,2024,11,B266,4,35,495,567
11/1/2024,2024,11,B268,11,760,341,365
11/1/2024,2024,11,B284,2,9,9,10
11/1/2024,2024,11,B298,1,2,1,2
11/1/2024,2024,11,B301,1,144,486,405
11/1/2024,2024,11,B303,2,2,5,6
11/1/2024,2024,11,B304,1,18,19,22
11/1/2024,2024,11,B305,3,13,18,19
11/1/2024,2024,11,B306,1,29,269,297
11/1/2024,2024,11,B309,5,8,8,9
11/1/2024,2024,11,B312,3,31,140,163
11/1/2024,2024,11,B314,1,144,244,207
11/1/2024,2024,11,B315,2,19,0.93,1.04
11/1/2024,2024,11,B319,19,1109,368.23,422.2
11/1/2024,2024,11,B320,10,415,202.24,216.46
11/1/2024,2024,11,B321,10,415,5711,4924
11/1/2024,2024,11,B322,9,405,14023,11907
11/1/2024,2024,11,B324,1,48,207,235
11/1/2024,2024,11,B325,1,144,233,274
11/1/2024,2024,11,B327,1,1,9,10
11/1/2024,2024,11,B331,2,19,78,84
11/1/2024,2024,11,B333,2,19,92,104
11/1/2024,2024,11,B352,3,133,127.4,139.42
11/1/2024,2024,11,B355,1,2,0.69,0.75
11/1/2024,2024,11,B356,1,2,1,1
11/1/2024,2024,11,B358,1,42,311,353
11/1/2024,2024,11,B372,8,368,1092.27,1216.18
11/1/2024,2024,11,B375,3,26,65.01,53.51
11/1/2024,2024,11,B376,1,189,472.69,443.79
11/1/2024,2024,11,B377,19,1152,250.92,287.47
11/1/2024,2024,11,B380,1,108,64.32,74
11/1/2024,2024,11,B381,15,1020,524.22,598.45
11/1/2024,2024,11,B387,1,56,59,54
11/1/2024,2024,11,B490,2,2,4.05,3.73
11/1/2024,2024,11,B492,2,19,0.78,0.9
11/1/2024,2024,11,B497,2,19,1.79,1.88
11/1/2024,2024,11,B507,1,1,0.38,0.41
11/1/2024,2024,11,B508,2,21,19.68,17.56
12/1/2024,2024,12,B002,1,163,163,138
12/1/2024,2024,12,B009,1,1,90,100
12/1/2024,2024,12,B010,8,419,25.92,21.84
12/1/2024,2024,12,B011,2,8,1.4,1.18
12/1/2024,2024,12,B012,8,936,222.12,188.96
12/1/2024,2024,12,B013,6,899,133.55,123.86
12/1/2024,2024,12,B014,2,8,1.29,1.52
12/1/2024,2024,12,B015,2,37,11.23,11.92
12/1/2024,2024,12,B016,10,942,94.24,78.18
12/1/2024,2024,12,B017,1,52,6.28,7.16
12/1/2024,2024,12,B018,2,51,79.89,69.45
12/1/2024,2024,12,B019,3,20,20,23
12/1/2024,2024,12,B021,1,143,573,500
12/1/2024,2024,12,B023,18,1212,2042.58,2241.64
12/1/2024,2024,12,B029,1,163,172,142
12/1/2024,2024,12,B032,1,177,38.85,44.51
12/1/2024,2024,12,B034,1,177,49.44,54.45
12/1/2024,2024,12,B038,3,3,0.43,0.39
12/1/2024,2024,12,B040,2,127,54.85,59.65
12/1/2024,2024,12,B043,2,160,21.11,19.63
12/1/2024,2024,12,B049,2,206,61.55,55.42
12/1/2024,2024,12,B052,9,438,37.61,40.38
12/1/2024,2024,12,B053,3,7,3.79,3.54
12/1/2024,2024,12,B055,1,6,1.19,1.3
12/1/2024,2024,12,B057,9,81,18.41,16.5
12/1/2024,2024,12,B062,6,223,45.91,48.31
12/1/2024,2024,12,B065,2,225,43.97,50.19
12/1/2024,2024,12,B066,1,22,1.04,1.18
12/1/2024,2024,12,B069,9,420,414,437
12/1/2024,2024,12,B071,18,1287,327.07,348.4
12/1/2024,2024,12,B072,1,1,2,3
12/1/2024,2024,12,B075,1,1,8.63,9.63
12/1/2024,2024,12,B076,3,20,80,76
12/1/2024,2024,12,B077,9,421,567,485
12/1/2024,2024,12,B078,4,11,7.91,8.92
12/1/2024,2024,12,B079,9,331,41498,45533
12/1/2024,2024,12,B080,1,47,47,40
12/1/2024,2024,12,B081,9,454,681.78,745.24
12/1/2024,2024,12,B082,8,218,1777.83,1897.98
12/1/2024,2024,12,B083,1,3,70.79,83.26
12/1/2024,2024,12,B085,1,124,3113.77,3560.16
12/1/2024,2024,12,B088,2,25,831.58,905.56
12/1/2024,2024,12,B089,1,140,3931.96,4515.2
12/1/2024,2024,12,B092,6,30,183.34,167.28
12/1/2024,2024,12,B093,3,3,80.89,85.09
12/1/2024,2024,12,B096,6,55,1452.52,1545.06
12/1/2024,2024,12,B101,1,61,240.69,276.68
12/1/2024,2024,12,B102,7,402,3258.2,3035.3
12/1/2024,2024,12,B108,8,413,837,891
12/1/2024,2024,12,B114,5,11,23,27
12/1/2024,2024,12,B115,2,12,27,31
12/1/2024,2024,12,B116,8,298,942,1018
12/1/2024,2024,12,B117,2,225,42.43,38.22
12/1/2024,2024,12,B118,10,422,5791,5384
12/1/2024,2024,12,B119,6,150,148,122
12/1/2024,2024,12,B120,5,156,306,255
12/1/2024,2024,12,B121,3,20,21,24
12/1/2024,2024,12,B123,8,413,414,348
12/1/2024,2024,12,B127,4,7,14,16
12/1/2024,2024,12,B131,1,61,57,48
12/1/2024,2024,12,B132,9,433,995.11,1170.1
12/1/2024,2024,12,B136,1,1,4.8,4.45
12/1/2024,2024,12,B138,4,21,15.72,18
12/1/2024,2024,12,B140,1,55,37.72,40.51
12/1/2024,2024,12,B141,1,381,1665.49,1787.36
12/1/2024,2024,12,B142,1,2,1.9,1.61
12/1/2024,2024,12,B143,3,4,6.29,6.84
12/1/2024,2024,12,B144,1,58,40.01,46.87
12/1/2024,2024,12,B145,2,17,18.18,16.97
12/1/2024,2024,12,B146,1,2,3.73,4.06
12/1/2024,2024,12,B151,1,2,7.87,7.47
12/1/2024,2024,12,B152,1,18,11.9,12.72
12/1/2024,2024,12,B153,3,3,6.17,6.73
12/1/2024,2024,12,B154,1,16,11.26,11.94
12/1/2024,2024,12,B156,1,2,2.13,2.32
12/1/2024,2024,12,B158,6,52,135.21,156.52
12/1/2024,2024,12,B161,10,90,238.42,277.9
12/1/2024,2024,12,B164,1,3,20.04,17.15
12/1/2024,2024,12,B165,2,9,12.44,13.14
12/1/2024,2024,12,B166,1,44,301,283
12/1/2024,2024,12,B168,1,5,5,6
12/1/2024,2024,12,B169,1,182,191,170
12/1/2024,2024,12,B170,3,7,21.68,18.33
12/1/2024,2024,12,B171,4,266,470,507
12/1/2024,2024,12,B174,1,1,2.24,2.5
12/1/2024,2024,12,B175,8,198,194.81,179.52
12/1/2024,2024,12,B185,4,4,4,5
12/1/2024,2024,12,B188,3,21,20,21
12/1/2024,2024,12,B189,2,135,135,146
12/1/2024,2024,12,B192,18,1528,288.22,306.98
12/1/2024,2024,12,B205,18,1528,9541.07,11246.75
12/1/2024,2024,12,B207,1,163,150,162
12/1/2024,2024,12,B209,3,7,7,8
12/1/2024,2024,12,B216,4,34,26,29
12/1/2024,2024,12,B225,3,7,7,6
12/1/2024,2024,12,B227,1,2,11,12
12/1/2024,2024,12,B229,3,264,1272.49,1088.77
12/1/2024,2024,12,B237,18,1009,201.88,177.87
12/1/2024,2024,12,B238,1,22,2.23,2.58
12/1/2024,2024,12,B239,17,1339,1188.29,974.81
12/1/2024,2024,12,B241,18,846,1246.62,1030.4
12/1/2024,2024,12,B242,9,469,174.6,158.32
12/1/2024,2024,12,B255,10,152,105.08,117.18
12/1/2024,2024,12,B259,9,331,20893,22090
12/1/2024,2024,12,B260,8,413,408,363
12/1/2024,2024,12,B261,4,7,7,8
12/1/2024,2024,12,B262,5,273,306.95,343.41
12/1/2024,2024,12,B263,9,387,185.73,197.77
12/1/2024,2024,12,B264,7,379,183.07,200.55
12/1/2024,2024,12,B265,16,491,469.78,494.78
12/1/2024,2024,12,B266,5,35,461,534
12/1/2024,2024,12,B269,10,1119,739,651
12/1/2024,2024,12,B284,1,5,5,6
12/1/2024,2024,12,B300,1,9,89,84
12/1/2024,2024,12,B301,1,182,593,669
12/1/2024,2024,12,B303,3,5,12,13
12/1/2024,2024,12,B304,1,39,39,33
12/1/2024,2024,12,B305,4,13,27,30
12/1/2024,2024,12,B309,4,4,3,4
12/1/2024,2024,12,B311,2,4,4,3
12/1/2024,2024,12,B312,4,22,117,99
12/1/2024,2024,12,B314,4,189,301,342
12/1/2024,2024,12,B315,1,22,1.1,1.3
12/1/2024,2024,12,B319,18,1416,499.52,586.24
12/1/2024,2024,12,B320,10,422,202.65,231.28
12/1/2024,2024,12,B321,10,422,5792,6255
12/1/2024,2024,12,B322,9,414,14156,15432
12/1/2024,2024,12,B323,1,163,171,194
12/1/2024,2024,12,B325,1,182,304,333
12/1/2024,2024,12,B326,1,1,2,1
12/1/2024,2024,12,B327,3,3,29,34
12/1/2024,2024,12,B333,1,10,51,46
12/1/2024,2024,12,B339,1,12,51,56
12/1/2024,2024,12,B340,1,10,43,46
12/1/2024,2024,12,B342,1,6,25,27
12/1/2024,2024,12,B343,1,6,23,27
12/1/2024,2024,12,B351,1,8,68,77
12/1/2024,2024,12,B352,5,156,164.52,150.48
12/1/2024,2024,12,B354,1,1,0.39,0.42
12/1/2024,2024,12,B356,1,3,2,3
12/1/2024,2024,12,B359,1,35,238,274
12/1/2024,2024,12,B372,8,379,1084.82,1201.7
12/1/2024,2024,12,B374,1,32,50.18,54.04
12/1/2024,2024,12,B375,2,14,38.62,40.96
12/1/2024,2024,12,B376,1,304,786.53,906.8
12/1/2024,2024,12,B377,18,1528,343.08,316.34
12/1/2024,2024,12,B380,1,221,124.43,138.71
12/1/2024,2024,12,B381,16,1442,740.47,683.13
12/1/2024,2024,12,B382,2,8,3.37,3.96
12/1/2024,2024,12,B383,1,31,26,30
12/1/2024,2024,12,B387,1,158,164,141
12/1/2024,2024,12,B492,1,22,0.89,1.01
12/1/2024,2024,12,B494,1,163,173,157
12/1/2024,2024,12,B497,1,22,2.2,2.38
12/1/2024,2024,12,B507,1,2,0.76,0.85
12/1/2024,2024,12,B508,2,37,12.16,13.4
1/1/2025,2025,1,B009,1,1,89,96
1/1/2025,2025,1,B010,6,195,11.37,13.11
1/1/2025,2025,1,B011,2,7,1.11,0.95
1/1/2025,2025,1,B012,5,816,195.15,211.99
1/1/2025,2025,1,B013,3,787,119.69,113
1/1/2025,2025,1,B014,2,7,1.06,1.2
1/1/2025,2025,1,B015,2,28,8.36,9.18
1/1/2025,2025,1,B016,7,821,85.91,95.79
1/1/2025,2025,1,B017,1,79,10.21,9.01
1/1/2025,2025,1,B018,1,79,99.37,113.41
1/1/2025,2025,1,B019,2,5,5,6
1/1/2025,2025,1,B020,2,5,5,6
1/1/2025,2025,1,B022,3,16,185,200
1/1/2025,2025,1,B023,13,920,1254.63,1446.22
1/1/2025,2025,1,B031,3,100,72.1,67.56
1/1/2025,2025,1,B032,1,208,47.8,53.66
1/1/2025,2025,1,B040,1,180,60.4,53.61
1/1/2025,2025,1,B043,2,117,16.71,18.3
1/1/2025,2025,1,B052,6,222,21.67,19.75
1/1/2025,2025,1,B053,2,5,2.56,2.7
1/1/2025,2025,1,B055,1,4,0.69,0.59
1/1/2025,2025,1,B057,6,32,4.56,5.16
1/1/2025,2025,1,B062,3,142,31.33,33.74
1/1/2025,2025,1,B063,1,12,2.53,2.68
1/1/2025,2025,1,B065,1,309,56.91,50.08
1/1/2025,2025,1,B066,1,11,0.53,0.59
1/1/2025,2025,1,B067,1,1,0.05,0.05
1/1/2025,2025,1,B068,2,312,76.58,85.44
1/1/2025,2025,1,B069,7,196,191,213
1/1/2025,2025,1,B070,1,2,5,6
1/1/2025,2025,1,B071,13,917,268.3,227.82
1/1/2025,2025,1,B072,1,1,2,1
1/1/2025,2025,1,B075,1,1,9.45,10.56
1/1/2025,2025,1,B076,2,5,20,17
1/1/2025,2025,1,B077,7,197,256,296
1/1/2025,2025,1,B078,2,2,0.29,0.26
1/1/2025,2025,1,B079,6,283,30674,35877
1/1/2025,2025,1,B080,1,53,54,57
1/1/2025,2025,1,B081,6,434,649.63,765.44
1/1/2025,2025,1,B082,5,137,1316.35,1221.13
1/1/2025,2025,1,B085,1,225,5182.08,5500.08
1/1/2025,2025,1,B088,2,35,1221.27,1408.28
1/1/2025,2025,1,B093,1,1,28.22,31.61
1/1/2025,2025,1,B096,4,36,628.13,660.8
1/1/2025,2025,1,B102,4,183,1429.26,1600.36
1/1/2025,2025,1,B103,1,40,176.41,147.36
1/1/2025,2025,1,B106,4,15,124.84,132.5
1/1/2025,2025,1,B108,6,189,366,415
1/1/2025,2025,1,B114,3,6,10,11
1/1/2025,2025,1,B115,3,16,29,33
1/1/2025,2025,1,B116,5,181,548,518
1/1/2025,2025,1,B117,1,309,57.73,48.78
1/1/2025,2025,1,B118,7,197,2669,2345
1/1/2025,2025,1,B119,5,58,58,65
1/1/2025,2025,1,B120,3,100,214,231
1/1/2025,2025,1,B123,6,189,187,213
1/1/2025,2025,1,B127,4,5,9,8
1/1/2025,2025,1,B129,1,1,2,1
1/1/2025,2025,1,B131,1,40,38,42
1/1/2025,2025,1,B132,6,218,482.73,520.05
1/1/2025,2025,1,B135,1,165,606.76,686.51
1/1/2025,2025,1,B136,1,1,5,5.79
1/1/2025,2025,1,B138,2,24,17.99,19.89
1/1/2025,2025,1,B143,2,3,5.54,6.18
1/1/2025,2025,1,B144,1,77,61.6,70.06
1/1/2025,2025,1,B145,1,11,11.3,12.44
1/1/2025,2025,1,B146,1,1,2.03,2.28
1/1/2025,2025,1,B147,1,146,523.35,582.05
1/1/2025,2025,1,B151,1,1,4.3,4.56
1/1/2025,2025,1,B152,1,8,6.86,7.36
1/1/2025,2025,1,B153,1,1,2.06,2.24
1/1/2025,2025,1,B154,1,12,8.78,10.14
1/1/2025,2025,1,B158,3,29,86.91,96.83
1/1/2025,2025,1,B161,7,55,123.85,130.68
1/1/2025,2025,1,B162,1,1,0.49,0.44
1/1/2025,2025,1,B165,1,2,1.32,1.44
1/1/2025,2025,1,B166,1,79,512,482
1/1/2025,2025,1,B168,1,4,4,5
1/1/2025,2025,1,B169,1,100,93,108
1/1/2025,2025,1,B175,7,89,85.79,99.15
1/1/2025,2025,1,B188,1,7,7,6
1/1/2025,2025,1,B189,2,93,87,97
1/1/2025,2025,1,B192,13,1019,183.3,215.89
1/1/2025,2025,1,B205,13,1019,6143.03,7037.04
1/1/2025,2025,1,B215,4,29,29,34
1/1/2025,2025,1,B226,2,180,324,372
1/1/2025,2025,1,B229,2,180,1039.27,1214.31
1/1/2025,2025,1,B237,13,637,128.23,107.97
1/1/2025,2025,1,B238,1,11,1.16,1.35
1/1/2025,2025,1,B239,12,994,785.98,861.32
1/1/2025,2025,1,B241,13,539,793.98,862.7
1/1/2025,2025,1,B242,6,458,157.98,131.24
1/1/2025,2025,1,B255,5,89,51.17,57.78
1/1/2025,2025,1,B259,6,283,16523,14502
1/1/2025,2025,1,B260,6,189,189,222
1/1/2025,2025,1,B261,4,7,7,8
1/1/2025,2025,1,B262,3,193,217.29,201.16
1/1/2025,2025,1,B263,6,167,79.84,87.21
1/1/2025,2025,1,B264,5,160,75.48,83.95
1/1/2025,2025,1,B265,12,308,291.11,334.47
1/1/2025,2025,1,B266,5,14,195,222
1/1/2025,2025,1,B267,2,285,120,138
1/1/2025,2025,1,B269,7,545,332,273
1/1/2025,2025,1,B284,1,4,4,5
1/1/2025,2025,1,B300,1,23,221,255
1/1/2025,2025,1,B301,1,100,401,422
1/1/2025,2025,1,B303,1,1,2,3
1/1/2025,2025,1,B304,1,29,28,30
1/1/2025,2025,1,B305,2,14,14,15
